dep_left_ratio_adp,std_sentence_length,character_diversity,punctuation_ratio,pos_VERB,pos_ADV,dep_len_p90,mood_entropy,pos_CONJ,pos_DET,dep_right_ratio,letter_ratio,dep_left_ratio_nouns,subj_before_verb_ratio,avg_word_frequency,morphological_complexity,word_ratio,case_entropy,avg_morpheme_length,dep_len_p50,dep_left_ratio,space_ratio,morph_entropy,adj_noun_ratio,type_token_ratio,long_dependency_ratio,tense_entropy,amod_left_ratio,unique_words,lemma_ttr,std_dependency_length,syntactic_diversity,verb_initial_ratio,obj_before_verb_ratio,dep_left_ratio_verbs,dependency_diversity,pos_NOUN,avg_dependency_length,vso_ratio,std_word_length,unique_char_ratio,noun_verb_ratio,avg_word_length,vocabulary_richness,avg_sentence_length,word_order_diversity,verb_final_ratio,sov_ratio,total_words,svo_ratio,pos_ADP,digit_ratio,nmod_left_ratio,pos_ADJ,pos_PRON,language
-1.056389105809335,-1.001881698084752,-0.564630349779688,-2.117235346006738,-0.9844105899756764,-0.4062125351120354,-0.17611748841908664,2.2991977651079867,0.0,-0.26117495154370907,-2.0657687027321643,1.1112992455550832,0.9707637220517098,1.121761507856325,4.368068748743372,0.887044171770438,2.8165994354248367,0.7431923411963509,0.8870441717704388,-1.690308509457033,2.065768702732164,-1.005825246791296,0.36617288234257184,1.8337094794794357,-1.5722635893934163,0.16067601628847508,-1.1723812868862065,0.6885478297307054,-0.8168558677721444,-1.2966865512248291,-0.7216365304781712,-0.46419012017135547,-1.2293015113044878,1.9542300953490168,-1.0092103192196038,-0.47919098473486843,0.79723475160877,-0.733571976224926,-0.7857392444878015,0.7227526650148816,-0.564630349779688,1.8041051764774514,0.8821614533022243,-2.052487337971239,-1.0114341372757942,0.0,4.972942527108022,1.9542300953490168,0.1928436238979619,-1.742170236312094,-0.9767872540094474,-0.1298559747076456,1.015430887149251,2.41253891589199,-0.8047045845720177,Turkish
-1.0845833682101804,-0.8368346607353625,0.01052051396507835,1.0552508905505353,1.0812097175574211,0.029778825839697185,-1.444163405036511,0.5999341573753771,0.0,-0.18042149908693028,0.11925290352191038,-1.6806899390803904,1.065593103690235,-0.4950333177040901,-0.4474034070302023,-0.5219572971699864,-0.4011105019496928,1.2456097229215628,-0.5219572971699853,0.5916079783099617,-0.11925290352191155,0.17786568112137022,0.6558860501840598,-1.1497420588967744,0.2029697721748302,-0.9213872983131631,0.5168681963074235,0.7040308136376332,-0.953190368342656,-0.12521449466781504,-1.1157123341596944,0.22904760956012601,-0.7310208541756046,0.25052323697807805,0.1301345216451001,0.381267095470192,-0.5541724130557071,-1.3649869308925389,-0.5519290788694848,-0.6069715506857737,0.01052051396507835,-1.1888951772387792,-0.5248617766551942,0.04130728730963718,-1.0702074983025063,0.0,-0.22547095668754086,0.25052323697807805,-0.956690810416838,-0.8156210381507429,-0.16039226461833855,-0.6583756921900653,0.9529450968940774,-1.1898168279905021,1.1706825789063513,Marathi
0.953511603708578,0.020998300111770788,-0.4792643389131213,-1.9852415687422507,1.3293251398809083,-0.24711118378396474,-0.8101404467277988,-0.9651338619439778,0.0,0.13630203864401874,1.756019148462931,-0.39385365938323275,-1.2170980875542705,-0.13178305823385406,0.06333087319638311,-0.40151465026496447,0.5324298959256656,-1.2897798074716615,-0.4015146502649637,-1.690308509457033,-1.7560191484629322,-0.1947157087008026,-1.0309598439004202,-0.970187677849954,-0.6849193012327123,-1.1082974682619904,-1.229609684339635,-1.7771364789872954,-0.48352702276494613,-0.2724738922045545,-0.5409022740185515,-0.4143586423151097,1.6709441635434898,-0.5898711784402678,-0.7307102776266713,-0.4173437317456747,0.4195908315510431,-0.9336664555131177,0.5695472506113103,-0.13412292749016919,-0.4792643389131213,-0.9141360938440768,-0.40458823130512206,-0.6315858253271228,0.8296427434953524,0.0,-0.24096008758015605,-0.5898711784402678,-0.4402006870791396,0.7176040114153628,0.9040175790720805,0.07030449357542752,-1.1094720910042024,-0.7084533432931609,-0.723212369402999,Thai
-1.024545190864507,-0.8806943112826806,-0.45475289573909394,0.3721701931249007,0.5187308537288257,-0.46892843539241186,0.45790546988962555,0.04137408555453651,0.0,-0.5297181804354837,-1.3148471044300352,1.0930157597839056,1.0220887759161643,0.9617334497182087,-0.6980169108793812,1.0303693303754624,1.0651558320429184,0.8559238233810381,1.0303693303754633,0.5916079783099617,1.3148471044300345,-0.8432107967891737,0.44828652116244344,-0.29594677348679677,1.4738081598703061,0.978042879979104,0.9402468695530488,0.695975715501257,-0.5874295276050278,0.79861474904217,-0.4649924111302579,-0.11506080365514844,-1.1207598911052246,1.2487757810171665,1.0301383372654938,-0.1607760825286495,2.0086400531751294,-0.11571257576675191,-0.6998017865626628,0.4022491988535285,-0.45475289573909394,0.28016100983835857,1.0252853832909214,1.415604235375737,-0.5615540153370054,0.0,-0.2470153285523399,1.2487757810171665,-0.860396041658962,-0.8862003386235031,-0.8600711239150631,-0.3150751118808046,1.0079388055741887,0.7383112786268904,-0.6725426110673868,Uzbek
-0.008378540670010511,-0.4308610190265928,-0.58259475287567,-2.201484717351622,0.8812790518190081,0.4838790581271993,-0.8101404467277988,1.9390858150115198,0.0,-0.8674368067210297,0.1712327859700892,1.2254235062920935,0.008323857191593205,-0.5600830994605727,-0.0676324210928686,0.338919818362835,1.9367721400964732,1.333411816054099,0.338919818362836,0.5916079783099617,-0.17123278597008978,-0.7316114160494237,0.44312017680292815,0.07602061854754927,-0.5413902758679116,-0.3836045002430893,0.5802976473903818,0.07845407188229117,2.449766813298398,-0.894066244686758,-0.5813622854692775,-0.49604361390734614,0.9070141682621765,-0.07203741768688882,0.009202216802364535,-0.503128261320706,2.0231751233634623,-0.8545576881804896,0.12702409405053283,-0.1115601797721809,-0.58259475287567,-0.013549523756957216,0.4330139793746788,-0.2921390343111596,-1.119364511054845,0.0,0.9311965731205881,-0.07203741768688882,2.0504929848337583,-0.4167095783392377,-1.2542524170678293,-0.6583756921900653,0.543239989503394,1.2377887925134012,1.887875699899131,Sanskrit
-1.0617417759267889,0.4552262274620247,-0.19997545903262962,-0.7121693376343453,-0.4831905104246728,-0.7583117171150413,1.72595138650705,-0.9651338619439778,0.0,-0.2340255990620835,0.23106874251972132,-1.5984731272985164,0.9279875846122738,0.9051436637529576,-0.5437953262767179,-0.588673829131574,-0.7808768601268636,-0.007944201683902445,-0.5886738291315732,0.5916079783099617,-0.2310687425197219,0.19673781235143936,-0.174885259662833,0.5878327211299905,0.5550523525664084,1.4245665257773348,-1.2296096843420306,0.6838632345998914,-0.787276686480965,2.8889089407794497,0.6457039076269709,-0.13366742327306017,-1.014368809409286,1.041526337468074,0.45720247041206546,-0.11165685215002426,-0.4833662491072456,1.4360442600746848,-0.6155670101693325,-0.9346623273089195,-0.19997545903262962,-0.08678236846831752,-0.5914846385623167,0.32439198286009263,0.6276087919213343,0.0,-0.1994453554748636,1.041526337468074,-0.8894452613250671,-0.6436108133825699,1.398569282433353,-0.2368235694369386,0.9945214305468799,0.21679216092848774,-0.13094498591621812,Punjabi
-0.7827042792673404,-0.8364785661397753,-0.06868692158929517,0.11614625954152719,2.259629775461008,3.7491737898340536,-0.8101404467277988,-0.9651338619412312,0.0,-0.6480552077932172,-1.3829881635497336,0.040519253427152215,1.1865318261329965,-0.8002913703870368,-0.07286297581178827,-1.541846454806882,1.6540877901173987,-1.2897798074716615,-1.5418464548068809,-1.690308509457033,1.382988163549733,1.0091306227974368,-2.1822941666162383,-0.8160597844128578,-0.5348941895832294,-0.48971687068056696,-1.229609684339635,0.6882748925143973,1.878753481063094,-0.10230921041300611,-0.732922792705562,-0.4898180277627844,-0.6758135149247312,-0.42594747676317474,2.0789598792553012,-0.5224410662777663,0.7728965716263924,-1.0229897197054143,-0.16950474412121425,-1.5083573266472323,-0.06868692158929517,-1.1376380685498395,-1.5433190092483926,0.17246410977795867,-1.0327580531770608,0.0,-0.24352287780954385,-0.42594747676317474,1.5396126124032907,-0.13556071742456813,-1.1707896744712891,-0.13771501736266561,1.0180685491269037,-0.421240503173236,-0.806147048136407,Korean
1.0953628257596606,0.2882526218465904,-0.4301279472593163,1.5339626454450086,-0.5582004091275993,-0.22789179106101232,-0.17611748841908664,-0.16540505546773732,0.0,-0.264487687832082,0.33480728314490155,0.5861611415923611,-1.0514785718676802,-1.0506591039965698,-0.6418972963353481,0.615516014541374,-0.9716013605417886,1.3265134627757513,0.615516014541375,0.5916079783099617,-0.33480728314490155,-0.27547683410232254,1.0452552116481968,1.1589144699912448,1.0671279826543747,-0.025816986782564406,0.8757830336432273,0.5797617062888926,-0.22106809435387298,0.6141433796568522,0.09602944397967085,-0.3608671474470539,1.765211631654538,-1.0493759397443487,-0.6710848995622014,-0.3363697747866962,-0.41598619013763816,-0.038773470247730764,0.7924436052276667,0.4701496097869007,-0.4301279472593163,0.05184368734852865,0.611014521783321,1.1860312952270071,-0.4515913493272236,0.0,-0.20860288259184548,-1.0493759397443487,-0.6960696440643529,0.5198750141312215,-0.028615321326184093,-0.07423119319111873,-0.9576069577388171,0.7255696714947573,-0.2894581663019304,Russian
1.0386157899719035,3.7820134616989773,-0.5782287122666349,-0.5455822796764749,-1.206427918726886,-1.2668646677020021,0.45790546988962555,0.9310245200888304,0.0,-0.4712390298847251,2.343032981340296,0.5873164951032902,-1.518559003309253,-3.6654867321287616,0.2613812026792533,-0.2953110595238754,-1.1477911472465971,0.10893108279208118,-0.29531105952387454,-1.690308509457033,-2.343032981340297,0.09640420844761625,0.37648148363777983,0.54024715891944,-0.8493298040649638,-0.8783111248135512,-1.229609684339635,-2.0098838637179495,0.7292194101734051,-0.9211005789689981,3.7603033589522745,-0.4904752753924672,1.0630531339176348,-1.7042388656863525,-1.0915088836637707,-0.5233283965686413,1.1969470996066125,2.2085873888105656,4.506769166390708,-0.6119446708672415,-0.5782287122666349,2.8770847776087134,-0.29853375047482467,-1.2392007063653752,3.03149536338004,0.0,-0.24433079282562004,-1.7042388656863525,1.0556376057890309,-0.9720877317445348,0.9709609893527511,0.01971335197927484,-1.1794918989437375,1.3006441917511735,-0.45299942332293264,Arabic
0.7113656654657792,-0.9299830281102186,3.590925993351227,0.4951925600310402,0.15064678758042047,1.819818951143582,-1.444163405036511,-0.9651338619412312,0.0,-0.476573315886631,0.5782418908322915,-1.383169643880009,-0.3660878788766039,-0.03416541744598673,1.6203699031727972,-2.5357260289959145,0.045080368543922715,-1.2897798074716615,-2.535726028995914,0.5916079783099617,-0.5782418908322926,3.450909210900542,-0.3549418537668897,-0.2749195454185701,-1.3306287120586442,-0.3167252609283173,-1.229609684339635,0.5999815205129783,-0.8656540094961711,-0.9248794885551481,-1.1503098284024318,-0.4097291463483364,0.46241900747088976,-0.7296146449356234,-0.6917334853869542,-0.412569139134557,-0.7380710885680885,-1.0993130181470834,-0.0862259235907342,-2.244209251448433,3.590925993351227,-0.7993962877467956,-2.535803175865883,-1.565300331047177,-0.9798756282680433,0.0,-0.2470153285523399,-0.7296146449356234,-0.5327437115996957,1.0070567513521254,-1.0847185264178192,-0.5009860182124836,0.7018936281345765,-0.5970467330233334,1.2855714368227875,Mandarin
